CODMUNRES,ano_nasc,Qtd_1parto,Qtd_Total
261390,2013,614,1405
261390,2014,651,1460
261390,2015,667,1499
261390,2016,545,1312
261390,2017,599,1415
261390,2018,683,1612
261390,2019,659,1525
261400,2012,123,319
261400,2013,99,280
261400,2014,102,253
261400,2015,136,303
261400,2016,104,258
261400,2017,132,279
261400,2018,113,295
261400,2019,103,246
261410,2012,175,466
261410,2013,185,456
261410,2014,163,407
261410,2015,201,461
261410,2016,158,387
261410,2017,163,399
261410,2018,166,427
261410,2019,159,422
261420,2012,273,690
261420,2013,305,823
261420,2014,273,744
261420,2015,263,684
261420,2016,226,604
261420,2017,224,573
261420,2018,232,587
261420,2019,230,575
261430,2012,54,145
261430,2013,74,162
261430,2014,62,173
261430,2015,76,168
261430,2016,57,138
261430,2017,67,147
261430,2018,54,143
261430,2019,70,159
261440,2012,33,111
261440,2013,29,96
261440,2014,50,114
261440,2015,30,93
261440,2016,26,77
261440,2017,29,88
261440,2018,37,82
261440,2019,32,82
261450,2012,470,926
261450,2013,445,906
261450,2014,466,884
261450,2015,400,863
261450,2016,378,847
261450,2017,390,844
261450,2018,400,925
261450,2019,390,879
261460,2012,146,469
261460,2013,160,479
261460,2014,177,420
261460,2015,182,438
261460,2016,161,390
261460,2017,162,398
261460,2018,198,468
261460,2019,189,464
261470,2012,89,182
261470,2013,83,178
261470,2014,61,154
261470,2015,84,182
261470,2016,66,145
261470,2017,74,149
261470,2018,71,168
261470,2019,77,176
261480,2012,122,334
261480,2013,113,329
261480,2014,130,336
261480,2015,122,342
261480,2016,114,292
261480,2017,112,312
261480,2018,136,368
261480,2019,107,317
261485,2012,166,426
261485,2013,171,364
261485,2014,159,390
261485,2015,151,368
261485,2016,151,396
261485,2017,158,399
261485,2018,155,368
261485,2019,153,426
261500,2012,177,386
261500,2013,166,345
261500,2014,159,346
261500,2015,154,320
261500,2016,134,292
261500,2017,154,365
261500,2018,169,420
261500,2019,154,360
261510,2012,51,121
261510,2013,43,119
261510,2014,44,110
261510,2015,36,105
261510,2016,47,106
261510,2017,39,103
261510,2018,34,101
261510,2019,56,134
261520,2012,46,128
261520,2013,68,149
261520,2014,72,144
261520,2015,65,142
261520,2016,72,124
261520,2017,54,109
261520,2018,62,135
261520,2019,57,146
261530,2012,372,826
261530,2013,364,789
261530,2014,393,810
261530,2015,356,788
261530,2016,334,709
261530,2017,344,760
261530,2018,318,698
261530,2019,279,670
261540,2012,267,587
261540,2013,273,647
261540,2014,267,584
261540,2015,283,611
261540,2016,218,500
261540,2017,275,606
261540,2018,294,674
261540,2019,307,704
261550,2012,93,216
261550,2013,108,231
261550,2014,92,209
261550,2015,81,220
261550,2016,84,187
261550,2017,78,178
261550,2018,85,193
261550,2019,86,187
261560,2012,239,590
261560,2013,246,612
261560,2014,257,598
261560,2015,232,592
261560,2016,227,527
261560,2017,274,592
261560,2018,233,562
261560,2019,222,570
261570,2012,83,224
261570,2013,87,185
261570,2014,83,190
261570,2015,82,209
261570,2016,80,172
261570,2017,110,203
261570,2018,86,179
261570,2019,78,191
261580,2012,129,353
261580,2013,115,322
261580,2014,119,308
261580,2015,123,320
261580,2016,119,293
261580,2017,138,330
261580,2018,129,377
261580,2019,127,347
261590,2012,52,142
261590,2013,33,121
261590,2014,55,119
261590,2015,44,130
261590,2016,41,104
261590,2017,54,119
261590,2018,42,102
261590,2019,50,123
261600,2012,101,248
261600,2013,108,275
261600,2014,101,265
261600,2015,111,263
261600,2016,91,200
261600,2017,94,229
261600,2018,116,285
261600,2019,112,286
261610,2012,81,176
261610,2013,65,150
261610,2014,53,147
261610,2015,67,155
261610,2016,62,134
261610,2017,47,103
261610,2018,43,143
261610,2019,65,136
261618,2012,51,138
261618,2013,49,114
261618,2014,46,107
261618,2015,41,93
261618,2016,60,115
261618,2017,46,109
261618,2018,50,112
261618,2019,38,103
261620,2012,167,396
261620,2013,145,337
261620,2014,153,389
261620,2015,162,366
261620,2016,124,311
261620,2017,138,348
261620,2018,144,361
261620,2019,109,290
261630,2012,186,404
261630,2013,192,411
261630,2014,194,401
261630,2015,207,447
261630,2016,165,360
261630,2017,194,383
261630,2018,200,437
261630,2019,164,387
261640,2012,1065,2124
261640,2013,1006,1999
261640,2014,1069,2094
261640,2015,1042,2090
261640,2016,935,1967
261640,2017,958,2075
261640,2018,929,2059
261640,2019,846,1901
261650,2012,122,318
261650,2013,124,289
261650,2014,119,298
261650,2015,109,284
261650,2016,93,221
261650,2017,96,241
261650,2018,101,232
261650,2019,75,214
270000,2016,0,1
270010,2012,91,334
270010,2013,102,336
270010,2014,75,277
270010,2015,117,335
270010,2016,110,278
270010,2017,142,338
270010,2018,110,330
270010,2019,116,323
270020,2012,103,278
270020,2013,86,243
270020,2014,100,263
270020,2015,71,227
270020,2016,77,210
270020,2017,73,205
270020,2018,87,254
270020,2019,74,206
270030,2012,91,3810
270030,2013,51,3784
270030,2014,61,4065
270030,2015,56,4204
270030,2016,24,3779
270030,2017,31,3950
270030,2018,203,4156
270030,2019,113,3494
270040,2012,285,768
270040,2013,290,828
270040,2014,257,726
270040,2015,237,729
270040,2016,229,627
270040,2017,289,705
270040,2018,259,688
270040,2019,210,620
270050,2012,120,292
270050,2013,124,300
270050,2014,122,287
270050,2015,133,297
270050,2016,123,297
270050,2017,133,309
270050,2018,137,337
270050,2019,106,283
270060,2012,53,124
270060,2013,67,140
270060,2014,59,150
270060,2015,81,166
270060,2016,69,160
270060,2017,44,141
270060,2018,72,158
270060,2019,72,164
270070,2012,107,298
270070,2013,102,296
270070,2014,105,298
270070,2015,86,271
270070,2016,79,261
270070,2017,74,282
270070,2018,78,308
270070,2019,78,282
270080,2012,30,86
270080,2013,34,76
270080,2014,45,79
270080,2015,28,71
270080,2016,33,83
270080,2017,38,77
270080,2018,27,82
270080,2019,43,79
270090,2012,38,100
270090,2013,26,88
270090,2014,29,96
270090,2015,31,112
270090,2016,15,95
270090,2017,12,96
270090,2018,15,101
270090,2019,11,95
270100,2012,156,421
270100,2013,176,491
270100,2014,146,432
270100,2015,176,409
270100,2016,124,356
270100,2017,129,320
270100,2018,115,340
270100,2019,125,330
270110,2012,24,229
270110,2013,17,224
270110,2014,20,231
270110,2015,76,205
270110,2016,77,186
270110,2017,48,185
270110,2018,69,183
270110,2019,59,185
270120,2012,50,175
270120,2013,69,166
270120,2014,66,179
270120,2015,66,157
270120,2016,45,136
270120,2017,69,171
270120,2018,65,160
270120,2019,56,170
270130,2012,110,396
270130,2013,135,374
270130,2014,125,372
270130,2015,103,317
270130,2016,127,348
270130,2017,115,307
270130,2018,119,312
270130,2019,119,313
270135,2012,24,70
270135,2013,47,83
270135,2014,37,72
270135,2015,30,70
270135,2016,26,70
270135,2017,38,94
270135,2018,36,96
270135,2019,46,93
270140,2012,127,499
270140,2013,162,548
270140,2014,174,505
270140,2015,177,484
270140,2016,199,495
270140,2017,178,526
270140,2018,205,536
270140,2019,180,521
270150,2012,10,164
270150,2013,4,119
270150,2014,3,179
270150,2015,0,152
270150,2016,1,147
270150,2017,3,135
270150,2018,20,136
270150,2019,1,142
270160,2012,94,298
270160,2013,108,325
270160,2014,89,259
270160,2015,119,305
270160,2016,89,231
270160,2017,117,271
270160,2018,120,318
270160,2019,115,289
270170,2012,97,308
270170,2013,97,274
270170,2014,91,234
270170,2015,103,268
270170,2016,99,240
270170,2017,100,212
270170,2018,81,199
270170,2019,88,251
270180,2012,45,178
270180,2013,47,155
270180,2014,66,179
270180,2015,64,183
270180,2016,49,135
270180,2017,60,155
270180,2018,73,167
270180,2019,55,159
270190,2012,33,120
270190,2013,33,107
270190,2014,25,117
270190,2015,30,112
270190,2016,33,84
270190,2017,27,110
270190,2018,36,95
270190,2019,27,89
270200,2012,1,162
270200,2013,1,184
270200,2014,0,183
270200,2015,1,153
270200,2016,0,147
270200,2017,2,141
270200,2018,19,162
270200,2019,1,162
270210,2012,92,313
270210,2013,97,286
270210,2014,98,261
270210,2015,110,253
270210,2016,106,283
270210,2017,87,243
270210,2018,101,274
270210,2019,113,267
270220,2012,44,100
270220,2013,34,95
270220,2014,36,79
270220,2015,29,77
270220,2016,35,84
270220,2017,48,87
270220,2018,32,78
270220,2019,28,76
270230,2012,133,956
270230,2013,150,876
270230,2014,86,912
270230,2015,139,872
270230,2016,86,851
270230,2017,90,856
270230,2018,366,909
270230,2019,187,933
270235,2012,14,401
270235,2013,19,412
270235,2014,14,409
270235,2015,21,434
270235,2016,14,395
270235,2017,17,377
270235,2018,65,438
270235,2019,24,436
270240,2012,222,936
270240,2013,237,873
270240,2014,228,864
270240,2015,307,936
270240,2016,356,794
270240,2017,293,822
270240,2018,292,818
270240,2019,305,799
270250,2012,58,151
270250,2013,64,141
270250,2014,65,140
270250,2015,62,127
270250,2016,57,114
270250,2017,66,136
270250,2018,74,162
270250,2019,61,136
270255,2012,82,226
270255,2013,84,214
270255,2014,79,187
270255,2015,84,222
270255,2016,84,224
270255,2017,77,209
270255,2018,102,244
270255,2019,87,216
270260,2012,11,340
270260,2013,4,340
270260,2014,2,337
270260,2015,12,380
270260,2016,12,280
270260,2017,4,331
270260,2018,20,364
270260,2019,3,341
270270,2012,22,100
270270,2013,20,66
270270,2014,14,69
270270,2015,17,69
270270,2016,13,75
270270,2017,13,75
270270,2018,29,79
270270,2019,15,76
270280,2012,90,212
270280,2013,51,201
270280,2014,78,188
270280,2015,90,202
270280,2016,77,210
270280,2017,76,193
270280,2018,71,212
270280,2019,65,174
270290,2012,25,553
270290,2013,9,585
270290,2014,17,577
270290,2015,14,579
270290,2016,2,508
270290,2017,1,538
270290,2018,22,593
270290,2019,4,535
270300,2012,59,278
270300,2013,41,278
270300,2014,47,259
270300,2015,88,262
270300,2016,80,252
270300,2017,79,249
270300,2018,76,273
270300,2019,76,269
270310,2012,67,335
270310,2013,69,320
270310,2014,106,372
270310,2015,91,345
270310,2016,109,328
270310,2017,102,336
270310,2018,115,418
270310,2019,111,382
270320,2012,146,394
270320,2013,188,438
270320,2014,150,404
270320,2015,158,396
270320,2016,124,334
270320,2017,145,385
270320,2018,140,350
270320,2019,128,320
270330,2012,99,307
270330,2013,85,316
270330,2014,115,315
270330,2015,106,302
270330,2016,119,311
270330,2017,101,290
270330,2018,105,292
270330,2019,120,309
270340,2012,25,99
270340,2013,20,110
270340,2014,20,101
270340,2015,30,108
270340,2016,24,89
270340,2017,19,105
270340,2018,13,106
270340,2019,15,85
270350,2012,26,73
270350,2013,37,76
270350,2014,24,47
270350,2015,16,51
270350,2016,25,59
270350,2017,28,49
270350,2018,37,69
270350,2019,28,58
270360,2012,67,158
270360,2013,52,150
270360,2014,40,116
270360,2015,48,125
270360,2016,50,142
270360,2017,58,147
270360,2018,66,161
270360,2019,67,155
270370,2012,24,113
270370,2013,18,85
270370,2014,21,122
270370,2015,11,94
270370,2016,6,81
270370,2017,4,92
270370,2018,9,95
270370,2019,8,109
270375,2012,46,171
270375,2013,48,155
270375,2014,30,171
270375,2015,43,155
270375,2016,48,127
270375,2017,35,134
270375,2018,62,151
270375,2019,32,143
270380,2012,124,436
270380,2013,112,444
270380,2014,100,416
270380,2015,102,392
270380,2016,71,320
270380,2017,116,373
270380,2018,97,323
270380,2019,113,347
270390,2012,27,61
270390,2013,18,38
270390,2014,19,39
270390,2015,21,47
270390,2016,25,59
270390,2017,16,50
270390,2018,20,73
270390,2019,16,48
270400,2012,38,378
270400,2013,51,394
270400,2014,47,385
270400,2015,69,371
270400,2016,98,370
270400,2017,72,321
270400,2018,85,333
270400,2019,77,354
270410,2012,18,299
270410,2013,6,313
270410,2014,7,301
270410,2015,11,354
270410,2016,3,285
270410,2017,6,298
270410,2018,15,339
270410,2019,1,291
270420,2012,15,328
270420,2013,8,338
270420,2014,6,374
270420,2015,3,361
270420,2016,10,298
270420,2017,12,356
270420,2018,24,395
270420,2019,4,351
270430,2012,6884,14873
270430,2013,6881,15172
270430,2014,7180,14886
270430,2015,7593,15558
270430,2016,6696,14107
270430,2017,6707,14533
270430,2018,6645,15029
270430,2019,6310,14556
270440,2012,46,263
270440,2013,57,279
270440,2014,31,284
270440,2015,29,272
270440,2016,38,240
270440,2017,26,260
270440,2018,35,253
270440,2019,22,256
270450,2012,196,525
270450,2013,189,490
270450,2014,166,478
270450,2015,172,508
270450,2016,185,488
270450,2017,215,556
270450,2018,270,610
270450,2019,250,596
270460,2012,58,158
270460,2013,48,140
270460,2014,58,137
270460,2015,64,163
270460,2016,55,117
270460,2017,61,164
270460,2018,83,156
270460,2019,66,173
270470,2012,327,847
270470,2013,359,838
270470,2014,382,806
270470,2015,411,854
270470,2016,404,847
270470,2017,410,906
270470,2018,380,922
270470,2019,375,909
270480,2012,18,184
270480,2013,17,229
270480,2014,16,177
270480,2015,43,212
270480,2016,33,169
270480,2017,41,184
270480,2018,56,184
270480,2019,51,182
270490,2012,16,40
270490,2013,13,33
270490,2014,12,31
270490,2015,12,32
270490,2016,12,34
270490,2017,19,36
270490,2018,15,31
270490,2019,11,22
270500,2012,120,408
270500,2013,128,364
270500,2014,133,368
270500,2015,151,341
270500,2016,124,297
270500,2017,151,349
270500,2018,137,350
270500,2019,132,335
270510,2012,186,493
270510,2013,186,443
270510,2014,175,464
270510,2015,191,473
270510,2016,118,399
270510,2017,141,393
270510,2018,200,444
270510,2019,155,387
270520,2012,137,317
270520,2013,126,336
270520,2014,100,252
270520,2015,137,285
270520,2016,120,264
270520,2017,116,280
270520,2018,121,298
270520,2019,106,269
270530,2012,27,84
270530,2013,43,95
270530,2014,31,81
270530,2015,36,78
270530,2016,34,85
270530,2017,31,72
270530,2018,32,89
270530,2019,34,75
270540,2012,47,119
270540,2013,48,120
270540,2014,48,136
270540,2015,49,130
270540,2016,39,103
270540,2017,42,112
270540,2018,46,123
270540,2019,31,109
270550,2012,150,523
270550,2013,153,553
270550,2014,144,545
270550,2015,212,523
270550,2016,166,448
270550,2017,139,496
270550,2018,189,545
270550,2019,153,453
270560,2012,74,201
270560,2013,49,158
270560,2014,85,168
270560,2015,48,134
270560,2016,54,146
270560,2017,71,167
270560,2018,63,144
270560,2019,56,137
270570,2012,159,425
270570,2013,149,381
270570,2014,143,369
270570,2015,117,297
270570,2016,135,344
270570,2017,173,363
270570,2018,121,348
270570,2019,147,369
270580,2012,18,128
270580,2013,36,154
270580,2014,48,141
270580,2015,44,143
270580,2016,50,112
270580,2017,54,137
270580,2018,71,165
270580,2019,50,131
270590,2012,8,80
270590,2013,1,81
270590,2014,5,91
270590,2015,2,100
270590,2016,2,100
270590,2017,2,74
270590,2018,5,109
270590,2019,0,89
270600,2012,69,184
270600,2013,81,178
270600,2014,72,186
270600,2015,90,201
270600,2016,66,182
270600,2017,83,180
270600,2018,90,214
270600,2019,65,174
270610,2012,66,180
270610,2013,63,180
270610,2014,81,154
270610,2015,66,155
270610,2016,70,169
270610,2017,79,186
270610,2018,78,202
270610,2019,99,206
270620,2012,31,105
270620,2013,28,95
270620,2014,32,83
270620,2015,31,75
270620,2016,34,79
270620,2017,39,83
270620,2018,39,97
270620,2019,34,77
270630,2012,501,1311
270630,2013,558,1282
270630,2014,609,1291
270630,2015,588,1270
270630,2016,464,1142
270630,2017,587,1335
270630,2018,535,1354
270630,2019,513,1283
270640,2012,147,436
270640,2013,178,433
270640,2014,177,448
270640,2015,189,401
270640,2016,180,417
270640,2017,147,383
270640,2018,154,396
270640,2019,147,378
270642,2012,46,165
270642,2013,63,175
270642,2014,64,184
270642,2015,67,190
270642,2016,78,165
270642,2017,58,154
270642,2018,86,189
270642,2019,79,179
270644,2012,80,209
270644,2013,89,207
270644,2014,112,209
270644,2015,102,201
270644,2016,113,238
270644,2017,94,233
270644,2018,97,234
270644,2019,80,217
270650,2012,110,264
270650,2013,95,250
270650,2014,98,226
270650,2015,100,230
270650,2016,85,214
270650,2017,107,229
270650,2018,99,237
270650,2019,81,196
270660,2012,41,98
270660,2013,56,127
270660,2014,46,105
270660,2015,54,110
270660,2016,39,92
270660,2017,40,96
270660,2018,43,90
270660,2019,37,78
270670,2012,464,1108
270670,2013,444,1085
270670,2014,409,1065
270670,2015,420,979
270670,2016,408,961
270670,2017,379,983
270670,2018,419,973
270670,2019,386,938
270680,2012,125,297
270680,2013,115,301
270680,2014,122,284
270680,2015,105,305
270680,2016,117,298
270680,2017,115,304
270680,2018,150,329
270680,2019,101,301
270690,2012,269,601
270690,2013,251,594
270690,2014,250,586
270690,2015,249,606
270690,2016,244,571
270690,2017,236,563
270690,2018,267,658
270690,2019,204,537
270700,2012,19,48
270700,2013,6,30
270700,2014,10,46
270700,2015,6,31
270700,2016,12,35
270700,2017,11,30
270700,2018,13,33
270700,2019,12,25
270710,2012,113,467
270710,2013,140,416
270710,2014,165,445
270710,2015,164,430
270710,2016,141,425
270710,2017,188,461
270710,2018,166,453
270710,2019,167,427
270720,2012,71,219
270720,2013,94,236
270720,2014,74,203
270720,2015,98,249
270720,2016,79,218
270720,2017,96,207
270720,2018,70,203
270720,2019,82,196
270730,2012,201,466
270730,2013,210,471
270730,2014,204,436
270730,2015,188,424
270730,2016,210,452
270730,2017,196,446
270730,2018,181,411
270730,2019,175,387
270740,2012,45,120
270740,2013,50,128
270740,2014,45,108
270740,2015,49,115
270740,2016,46,123
270740,2017,47,127
270740,2018,72,159
270740,2019,55,151
270750,2012,107,336
270750,2013,88,310
270750,2014,82,340
270750,2015,65,328
270750,2016,42,308
270750,2017,52,266
270750,2018,72,295
270750,2019,72,285
270760,2012,65,190
270760,2013,44,166
270760,2014,97,234
270760,2015,93,204
270760,2016,78,196
270760,2017,72,186
270760,2018,65,178
270760,2019,67,182
270770,2012,517,1150
270770,2013,487,1203
270770,2014,513,1176
270770,2015,474,1021
270770,2016,429,1202
270770,2017,389,1423
270770,2018,397,1348
270770,2019,561,1409
270780,2012,41,108
270780,2013,44,127
270780,2014,47,134
270780,2015,48,144
270780,2016,41,113
270780,2017,59,135
270780,2018,68,152
270780,2019,33,99
270790,2012,42,117
270790,2013,50,103
270790,2014,53,117
270790,2015,59,127
270790,2016,41,103
270790,2017,43,121
270790,2018,55,114
270790,2019,50,109
270800,2012,337,841
270800,2013,308,794
270800,2014,374,852
270800,2015,381,840
270800,2016,344,749
270800,2017,332,796
270800,2018,388,864
270800,2019,352,866
270810,2012,13,130
270810,2013,16,165
270810,2014,9,167
270810,2015,73,193
270810,2016,67,189
270810,2017,77,180
270810,2018,78,185
270810,2019,68,201
270820,2012,34,106
270820,2013,40,105
270820,2014,37,133
270820,2015,21,104
270820,2016,23,94
270820,2017,17,104
270820,2018,26,83
270820,2019,29,87
270830,2012,48,412
270830,2013,51,393
270830,2014,53,399
