CODMUNRES,Ano,Qtd_Obitos_Declarados_Investigados,Qtd_Total,Ratio
130356,2013,0.0,4,0.0
130356,2014,0.0,10,0.0
130356,2015,0.0,3,0.0
130356,2016,0.0,9,0.0
130356,2017,0.0,2,0.0
130356,2018,0.0,3,0.0
130356,2019,0.0,9,0.0
130360,2012,0.0,8,0.0
130360,2013,0.0,10,0.0
130360,2014,0.0,6,0.0
130360,2015,0.0,3,0.0
130360,2016,0.0,9,0.0
130360,2017,0.0,8,0.0
130360,2018,0.0,9,0.0
130360,2019,0.0,5,0.0
130370,2012,0.0,22,0.0
130370,2013,0.0,12,0.0
130370,2014,0.0,15,0.0
130370,2015,1.0,13,0.07692307692307693
130370,2016,0.0,12,0.0
130370,2017,0.0,11,0.0
130370,2018,0.0,7,0.0
130370,2019,0.0,14,0.0
130380,2012,0.0,36,0.0
130380,2013,0.0,38,0.0
130380,2014,0.0,28,0.0
130380,2015,0.0,33,0.0
130380,2016,0.0,42,0.0
130380,2017,0.0,33,0.0
130380,2018,0.0,33,0.0
130380,2019,0.0,27,0.0
130390,2012,0.0,32,0.0
130390,2013,0.0,29,0.0
130390,2014,0.0,32,0.0
130390,2015,0.0,23,0.0
130390,2016,0.0,18,0.0
130390,2017,0.0,14,0.0
130390,2018,0.0,20,0.0
130390,2019,0.0,22,0.0
130395,2012,0.0,5,0.0
130395,2013,0.0,1,0.0
130395,2014,0.0,1,0.0
130395,2016,0.0,4,0.0
130395,2017,0.0,3,0.0
130395,2018,0.0,1,0.0
130395,2019,0.0,2,0.0
130400,2012,0.0,4,0.0
130400,2013,0.0,6,0.0
130400,2014,0.0,3,0.0
130400,2015,0.0,2,0.0
130400,2016,0.0,2,0.0
130400,2017,0.0,2,0.0
130400,2018,0.0,4,0.0
130400,2019,0.0,5,0.0
130406,2012,0.0,31,0.0
130406,2013,0.0,43,0.0
130406,2014,0.0,27,0.0
130406,2015,0.0,26,0.0
130406,2016,0.0,37,0.0
130406,2017,0.0,34,0.0
130406,2018,0.0,29,0.0
130406,2019,0.0,40,0.0
130410,2012,0.0,8,0.0
130410,2013,0.0,9,0.0
130410,2014,0.0,1,0.0
130410,2015,0.0,10,0.0
130410,2016,0.0,7,0.0
130410,2017,0.0,12,0.0
130410,2018,0.0,8,0.0
130410,2019,0.0,2,0.0
130420,2012,0.0,39,0.0
130420,2013,0.0,24,0.0
130420,2014,0.0,22,0.0
130420,2015,0.0,26,0.0
130420,2016,0.0,31,0.0
130420,2017,0.0,30,0.0
130420,2018,0.0,39,0.0
130420,2019,0.0,25,0.0
130423,2012,0.0,2,0.0
130423,2013,0.0,4,0.0
130423,2014,0.0,5,0.0
130423,2015,0.0,6,0.0
130423,2016,0.0,5,0.0
130423,2017,0.0,6,0.0
130423,2018,0.0,8,0.0
130423,2019,0.0,2,0.0
130426,2012,0.0,5,0.0
130426,2013,0.0,3,0.0
130426,2014,0.0,5,0.0
130426,2015,0.0,4,0.0
130426,2016,0.0,4,0.0
130426,2017,0.0,5,0.0
130426,2018,0.0,2,0.0
130426,2019,0.0,6,0.0
130430,2012,0.0,4,0.0
130430,2013,0.0,8,0.0
130430,2014,0.0,7,0.0
130430,2015,0.0,5,0.0
130430,2016,0.0,5,0.0
130430,2017,0.0,2,0.0
130430,2018,0.0,10,0.0
130430,2019,0.0,7,0.0
130440,2012,0.0,4,0.0
130440,2013,0.0,3,0.0
130440,2014,0.0,2,0.0
130440,2015,0.0,4,0.0
130440,2016,0.0,1,0.0
130440,2017,0.0,6,0.0
130440,2018,0.0,3,0.0
130440,2019,0.0,3,0.0
140002,2012,0.0,7,0.0
140002,2013,0.0,11,0.0
140002,2014,0.0,8,0.0
140002,2015,0.0,7,0.0
140002,2016,0.0,10,0.0
140002,2017,0.0,6,0.0
140002,2018,0.0,13,0.0
140002,2019,0.0,13,0.0
140005,2012,0.0,10,0.0
140005,2013,0.0,35,0.0
140005,2014,0.0,20,0.0
140005,2015,0.0,20,0.0
140005,2016,0.0,21,0.0
140005,2017,0.0,11,0.0
140005,2018,0.0,21,0.0
140005,2019,0.0,20,0.0
140010,2012,2.0,77,0.025974025974025976
140010,2013,0.0,67,0.0
140010,2014,0.0,73,0.0
140010,2015,0.0,65,0.0
140010,2016,0.0,89,0.0
140010,2017,0.0,72,0.0
140010,2018,0.0,107,0.0
140010,2019,0.0,120,0.0
140015,2012,0.0,1,0.0
140015,2013,0.0,2,0.0
140015,2014,0.0,4,0.0
140015,2015,0.0,6,0.0
140015,2016,0.0,2,0.0
140015,2017,0.0,9,0.0
140015,2018,0.0,5,0.0
140015,2019,0.0,4,0.0
140017,2012,0.0,3,0.0
140017,2013,0.0,4,0.0
140017,2014,0.0,8,0.0
140017,2015,0.0,8,0.0
140017,2016,0.0,1,0.0
140017,2017,0.0,5,0.0
140017,2018,0.0,4,0.0
140017,2019,0.0,6,0.0
140020,2012,0.0,20,0.0
140020,2013,0.0,19,0.0
140020,2014,0.0,10,0.0
140020,2015,0.0,6,0.0
140020,2016,0.0,16,0.0
140020,2017,0.0,12,0.0
140020,2018,0.0,26,0.0
140020,2019,0.0,11,0.0
140023,2012,0.0,1,0.0
140023,2013,0.0,2,0.0
140023,2014,0.0,2,0.0
140023,2015,0.0,4,0.0
140023,2017,0.0,2,0.0
140023,2018,0.0,4,0.0
140023,2019,0.0,4,0.0
140028,2012,0.0,2,0.0
140028,2013,0.0,2,0.0
140028,2014,0.0,4,0.0
140028,2015,0.0,1,0.0
140028,2016,0.0,1,0.0
140028,2017,0.0,2,0.0
140028,2018,0.0,6,0.0
140028,2019,0.0,1,0.0
140030,2012,0.0,2,0.0
140030,2013,0.0,4,0.0
140030,2014,0.0,5,0.0
140030,2015,0.0,7,0.0
140030,2016,0.0,5,0.0
140030,2017,0.0,3,0.0
140030,2018,0.0,6,0.0
140030,2019,0.0,3,0.0
140040,2012,0.0,2,0.0
140040,2013,0.0,4,0.0
140040,2014,0.0,5,0.0
140040,2015,0.0,3,0.0
140040,2016,0.0,6,0.0
140040,2017,0.0,8,0.0
140040,2018,0.0,6,0.0
140040,2019,0.0,5,0.0
140045,2012,0.0,1,0.0
140045,2013,0.0,6,0.0
140045,2014,0.0,3,0.0
140045,2015,0.0,3,0.0
140045,2016,0.0,6,0.0
140045,2017,0.0,10,0.0
140045,2018,0.0,9,0.0
140045,2019,0.0,12,0.0
140047,2012,0.0,5,0.0
140047,2013,0.0,3,0.0
140047,2014,0.0,9,0.0
140047,2015,0.0,1,0.0
140047,2016,0.0,15,0.0
140047,2017,0.0,5,0.0
140047,2018,0.0,8,0.0
140047,2019,0.0,8,0.0
140050,2012,0.0,1,0.0
140050,2013,0.0,3,0.0
140050,2014,0.0,1,0.0
140050,2015,0.0,2,0.0
140050,2016,0.0,3,0.0
140050,2018,0.0,1,0.0
140050,2019,0.0,1,0.0
140060,2014,0.0,4,0.0
140060,2015,0.0,1,0.0
140060,2016,0.0,1,0.0
140060,2017,0.0,1,0.0
140060,2018,0.0,1,0.0
140060,2019,0.0,1,0.0
140070,2012,0.0,4,0.0
140070,2013,0.0,2,0.0
140070,2014,0.0,12,0.0
140070,2015,0.0,7,0.0
140070,2016,0.0,7,0.0
140070,2017,0.0,12,0.0
140070,2018,0.0,14,0.0
140070,2019,0.0,7,0.0
150000,2012,0.0,1,0.0
150000,2013,0.0,1,0.0
150000,2014,0.0,2,0.0
150000,2015,0.0,2,0.0
150000,2019,0.0,3,0.0
150010,2012,0.0,42,0.0
150010,2013,0.0,37,0.0
150010,2014,0.0,23,0.0
150010,2015,0.0,35,0.0
150010,2016,0.0,31,0.0
150010,2017,0.0,41,0.0
150010,2018,0.0,37,0.0
150010,2019,0.0,25,0.0
150013,2013,0.0,3,0.0
150013,2015,0.0,3,0.0
150013,2016,0.0,5,0.0
150013,2017,0.0,4,0.0
150013,2018,0.0,4,0.0
150013,2019,0.0,1,0.0
150020,2012,0.0,16,0.0
150020,2013,0.0,13,0.0
150020,2014,0.0,19,0.0
150020,2015,0.0,8,0.0
150020,2016,0.0,15,0.0
150020,2017,0.0,16,0.0
150020,2018,0.0,12,0.0
150020,2019,0.0,16,0.0
150030,2012,0.0,10,0.0
150030,2013,0.0,8,0.0
150030,2014,0.0,8,0.0
150030,2015,0.0,14,0.0
150030,2016,0.0,7,0.0
150030,2017,0.0,15,0.0
150030,2018,0.0,15,0.0
150030,2019,0.0,12,0.0
150034,2012,0.0,3,0.0
150034,2013,0.0,4,0.0
150034,2014,0.0,3,0.0
150034,2015,0.0,1,0.0
150034,2016,0.0,8,0.0
150034,2017,0.0,3,0.0
150034,2018,0.0,3,0.0
150034,2019,0.0,7,0.0
150040,2012,0.0,23,0.0
150040,2013,0.0,32,0.0
150040,2014,0.0,22,0.0
150040,2015,0.0,17,0.0
150040,2016,0.0,19,0.0
150040,2017,0.0,29,0.0
150040,2018,0.0,30,0.0
150040,2019,0.0,29,0.0
150050,2012,0.0,19,0.0
150050,2013,0.0,12,0.0
150050,2014,0.0,13,0.0
150050,2015,0.0,14,0.0
150050,2016,0.0,8,0.0
150050,2017,0.0,13,0.0
150050,2018,0.0,6,0.0
150050,2019,0.0,19,0.0
150060,2012,0.0,34,0.0
150060,2013,0.0,43,0.0
150060,2014,0.0,46,0.0
150060,2015,0.0,39,0.0
150060,2016,0.0,38,0.0
150060,2017,0.0,31,0.0
150060,2018,0.0,32,0.0
150060,2019,0.0,24,0.0
150070,2012,0.0,6,0.0
150070,2013,0.0,9,0.0
150070,2014,0.0,6,0.0
150070,2015,0.0,3,0.0
150070,2016,0.0,11,0.0
150070,2017,0.0,11,0.0
150070,2018,0.0,8,0.0
150070,2019,0.0,11,0.0
150080,2012,0.0,115,0.0
150080,2013,0.0,118,0.0
150080,2014,0.0,122,0.0
150080,2015,0.0,104,0.0
150080,2016,0.0,100,0.0
150080,2017,0.0,102,0.0
150080,2018,0.0,113,0.0
150080,2019,0.0,85,0.0
150085,2012,0.0,9,0.0
150085,2013,0.0,10,0.0
150085,2014,0.0,12,0.0
150085,2015,0.0,6,0.0
150085,2016,0.0,15,0.0
150085,2017,0.0,10,0.0
150085,2018,0.0,10,0.0
150085,2019,0.0,3,0.0
150090,2012,0.0,9,0.0
150090,2013,0.0,12,0.0
150090,2014,0.0,9,0.0
150090,2015,0.0,7,0.0
150090,2016,0.0,9,0.0
150090,2017,0.0,12,0.0
150090,2018,0.0,12,0.0
150090,2019,0.0,10,0.0
150095,2012,0.0,5,0.0
150095,2013,0.0,6,0.0
150095,2014,0.0,8,0.0
150095,2015,0.0,5,0.0
150095,2016,0.0,7,0.0
150095,2017,0.0,4,0.0
150095,2018,0.0,4,0.0
150095,2019,0.0,2,0.0
150100,2012,0.0,1,0.0
150100,2013,0.0,5,0.0
150100,2014,0.0,5,0.0
150100,2015,0.0,2,0.0
150100,2016,0.0,5,0.0
150100,2017,0.0,3,0.0
150100,2018,0.0,1,0.0
150100,2019,0.0,3,0.0
150110,2012,0.0,5,0.0
150110,2013,0.0,4,0.0
150110,2014,0.0,2,0.0
150110,2015,0.0,6,0.0
150110,2016,0.0,3,0.0
150110,2017,0.0,4,0.0
150110,2018,0.0,14,0.0
150110,2019,0.0,14,0.0
150120,2012,0.0,8,0.0
150120,2013,0.0,6,0.0
150120,2014,0.0,9,0.0
150120,2015,0.0,10,0.0
150120,2016,0.0,12,0.0
150120,2017,0.0,17,0.0
150120,2018,0.0,10,0.0
150120,2019,0.0,14,0.0
150125,2012,0.0,1,0.0
150125,2013,0.0,1,0.0
150125,2015,0.0,2,0.0
150125,2016,0.0,1,0.0
150130,2012,0.0,14,0.0
150130,2013,0.0,22,0.0
150130,2014,0.0,23,0.0
150130,2015,0.0,31,0.0
150130,2016,0.0,19,0.0
150130,2017,0.0,21,0.0
150130,2018,0.0,30,0.0
150130,2019,0.0,21,0.0
150140,2012,0.0,344,0.0
150140,2013,0.0,363,0.0
150140,2014,0.0,300,0.0
150140,2015,0.0,288,0.0
150140,2016,0.0,264,0.0
150140,2017,0.0,251,0.0
150140,2018,1.0,264,0.003787878787878788
150140,2019,0.0,273,0.0
150145,2012,0.0,6,0.0
150145,2013,0.0,3,0.0
150145,2014,0.0,2,0.0
150145,2015,0.0,5,0.0
150145,2016,0.0,5,0.0
150145,2017,0.0,6,0.0
150145,2018,0.0,5,0.0
150145,2019,0.0,4,0.0
150150,2012,0.0,8,0.0
150150,2013,0.0,10,0.0
150150,2014,0.0,20,0.0
150150,2015,0.0,14,0.0
150150,2016,0.0,18,0.0
150150,2017,0.0,12,0.0
150150,2018,0.0,7,0.0
150150,2019,0.0,14,0.0
150157,2012,0.0,2,0.0
150157,2013,0.0,1,0.0
150157,2014,0.0,3,0.0
150157,2015,0.0,3,0.0
150157,2016,0.0,4,0.0
150157,2017,0.0,5,0.0
150157,2018,0.0,1,0.0
150157,2019,0.0,3,0.0
150160,2012,0.0,3,0.0
150160,2013,0.0,1,0.0
150160,2014,0.0,5,0.0
150160,2015,0.0,1,0.0
150160,2017,0.0,5,0.0
150160,2018,0.0,3,0.0
150160,2019,0.0,1,0.0
150170,2012,0.0,27,0.0
150170,2013,0.0,28,0.0
150170,2014,0.0,29,0.0
150170,2015,0.0,27,0.0
150170,2016,0.0,32,0.0
150170,2017,0.0,18,0.0
150170,2018,0.0,29,0.0
150170,2019,0.0,13,0.0
150172,2012,0.0,5,0.0
150172,2013,0.0,3,0.0
150172,2014,0.0,3,0.0
150172,2015,0.0,2,0.0
150172,2016,0.0,4,0.0
150172,2017,0.0,2,0.0
150172,2018,0.0,3,0.0
150172,2019,0.0,2,0.0
150175,2013,0.0,1,0.0
150175,2014,0.0,3,0.0
150175,2016,0.0,1,0.0
150175,2017,0.0,1,0.0
150175,2018,0.0,1,0.0
150175,2019,0.0,1,0.0
150178,2012,0.0,14,0.0
150178,2013,0.0,15,0.0
150178,2014,0.0,14,0.0
150178,2015,0.0,14,0.0
150178,2016,0.0,4,0.0
150178,2017,0.0,15,0.0
150178,2018,0.0,6,0.0
150178,2019,0.0,12,0.0
150180,2012,0.0,34,0.0
150180,2013,0.0,30,0.0
150180,2014,0.0,25,0.0
150180,2015,0.0,38,0.0
150180,2016,0.0,36,0.0
150180,2017,0.0,42,0.0
150180,2018,0.0,40,0.0
150180,2019,0.0,45,0.0
150190,2012,0.0,6,0.0
150190,2013,0.0,6,0.0
150190,2014,0.0,7,0.0
150190,2015,0.0,11,0.0
150190,2016,0.0,8,0.0
150190,2017,0.0,5,0.0
150190,2018,0.0,8,0.0
150190,2019,0.0,3,0.0
150195,2012,0.0,7,0.0
150195,2013,0.0,8,0.0
150195,2014,0.0,7,0.0
150195,2015,0.0,5,0.0
150195,2016,0.0,3,0.0
150195,2017,0.0,3,0.0
150195,2018,0.0,2,0.0
150195,2019,0.0,5,0.0
150200,2012,0.0,5,0.0
150200,2013,0.0,6,0.0
150200,2014,0.0,5,0.0
150200,2015,0.0,8,0.0
150200,2016,0.0,7,0.0
150200,2017,0.0,1,0.0
150200,2018,0.0,6,0.0
150200,2019,0.0,7,0.0
150210,2012,0.0,50,0.0
150210,2013,0.0,42,0.0
150210,2014,0.0,42,0.0
150210,2015,0.0,47,0.0
150210,2016,0.0,40,0.0
150210,2017,0.0,34,0.0
150210,2018,0.0,39,0.0
150210,2019,0.0,44,0.0
150215,2012,0.0,7,0.0
150215,2013,0.0,12,0.0
150215,2014,0.0,16,0.0
150215,2015,0.0,18,0.0
150215,2016,0.0,24,0.0
150215,2017,0.0,17,0.0
150215,2018,0.0,18,0.0
150215,2019,0.0,15,0.0
150220,2012,0.0,19,0.0
150220,2013,0.0,8,0.0
150220,2014,0.0,11,0.0
150220,2015,0.0,14,0.0
150220,2016,0.0,21,0.0
150220,2017,0.0,22,0.0
150220,2018,0.0,21,0.0
150220,2019,0.0,16,0.0
150230,2012,0.0,4,0.0
150230,2013,0.0,8,0.0
150230,2014,0.0,9,0.0
150230,2015,0.0,10,0.0
150230,2016,0.0,3,0.0
150230,2017,0.0,9,0.0
150230,2018,0.0,16,0.0
150230,2019,0.0,15,0.0
150240,2012,0.0,47,0.0
150240,2013,0.0,47,0.0
150240,2014,0.0,39,0.0
150240,2015,0.0,45,0.0
150240,2016,0.0,29,0.0
150240,2017,0.0,32,0.0
150240,2018,0.0,47,0.0
150240,2019,0.0,33,0.0
150250,2012,0.0,5,0.0
150250,2013,0.0,4,0.0
150250,2014,0.0,4,0.0
150250,2015,0.0,3,0.0
150250,2016,0.0,3,0.0
150250,2017,0.0,2,0.0
150250,2018,0.0,4,0.0
150250,2019,0.0,5,0.0
150260,2012,0.0,1,0.0
150260,2014,0.0,2,0.0
150260,2015,0.0,2,0.0
150260,2016,0.0,4,0.0
150260,2017,0.0,2,0.0
150260,2018,0.0,2,0.0
150260,2019,0.0,2,0.0
150270,2012,0.0,14,0.0
150270,2013,0.0,9,0.0
150270,2014,0.0,8,0.0
150270,2015,0.0,11,0.0
150270,2016,0.0,6,0.0
150270,2017,0.0,11,0.0
150270,2018,0.0,13,0.0
150270,2019,0.0,13,0.0
150275,2012,0.0,10,0.0
150275,2013,0.0,7,0.0
150275,2014,0.0,11,0.0
150275,2015,0.0,10,0.0
150275,2016,0.0,7,0.0
150275,2017,0.0,6,0.0
150275,2018,0.0,8,0.0
150275,2019,0.0,8,0.0
150276,2012,0.0,8,0.0
150276,2013,0.0,5,0.0
150276,2014,0.0,3,0.0
150276,2015,0.0,3,0.0
150276,2016,0.0,3,0.0
150276,2017,0.0,3,0.0
150276,2018,0.0,5,0.0
150276,2019,0.0,2,0.0
150277,2012,0.0,8,0.0
150277,2013,0.0,4,0.0
150277,2014,0.0,4,0.0
150277,2015,0.0,4,0.0
150277,2016,0.0,5,0.0
150277,2017,0.0,3,0.0
150277,2018,0.0,4,0.0
150277,2019,0.0,5,0.0
150280,2012,0.0,7,0.0
150280,2013,0.0,6,0.0
150280,2014,0.0,7,0.0
150280,2015,0.0,11,0.0
150280,2016,0.0,9,0.0
150280,2017,0.0,8,0.0
150280,2018,0.0,6,0.0
150280,2019,0.0,13,0.0
150285,2013,0.0,3,0.0
150285,2014,0.0,2,0.0
150285,2015,0.0,3,0.0
150285,2016,0.0,3,0.0
150285,2017,0.0,3,0.0
150285,2018,0.0,3,0.0
150285,2019,0.0,6,0.0
150290,2012,0.0,11,0.0
150290,2013,0.0,4,0.0
150290,2014,0.0,8,0.0
150290,2015,0.0,6,0.0
150290,2016,0.0,5,0.0
150290,2017,0.0,7,0.0
150290,2018,0.0,8,0.0
150290,2019,0.0,5,0.0
150293,2012,0.0,10,0.0
150293,2013,0.0,6,0.0
150293,2014,0.0,7,0.0
150293,2015,0.0,11,0.0
150293,2016,0.0,17,0.0
150293,2017,0.0,8,0.0
150293,2018,0.0,5,0.0
150293,2019,0.0,3,0.0
150295,2012,0.0,7,0.0
150295,2013,0.0,6,0.0
150295,2014,0.0,5,0.0
150295,2015,0.0,2,0.0
150295,2016,0.0,6,0.0
150295,2017,0.0,5,0.0
150295,2018,0.0,5,0.0
150295,2019,0.0,9,0.0
150300,2012,0.0,3,0.0
150300,2014,0.0,3,0.0
150300,2015,0.0,4,0.0
150300,2017,0.0,4,0.0
150300,2018,0.0,2,0.0
150300,2019,0.0,2,0.0
150304,2012,0.0,2,0.0
150304,2013,0.0,1,0.0
150304,2014,0.0,2,0.0
150304,2016,0.0,2,0.0
150304,2017,0.0,1,0.0
150304,2018,0.0,6,0.0
150304,2019,0.0,3,0.0
150307,2012,0.0,2,0.0
150307,2013,0.0,4,0.0
150307,2014,0.0,7,0.0
150307,2015,0.0,7,0.0
150307,2016,0.0,7,0.0
150307,2017,0.0,2,0.0
150307,2018,0.0,5,0.0
150307,2019,0.0,3,0.0
150309,2012,0.0,5,0.0
150309,2013,0.0,9,0.0
150309,2014,0.0,7,0.0
150309,2015,0.0,7,0.0
150309,2016,0.0,12,0.0
150309,2017,0.0,6,0.0
150309,2018,0.0,4,0.0
150309,2019,0.0,9,0.0
150310,2012,0.0,6,0.0
150310,2013,0.0,11,0.0
150310,2014,0.0,7,0.0
150310,2015,0.0,9,0.0
150310,2016,0.0,8,0.0
150310,2017,0.0,8,0.0
150310,2018,0.0,6,0.0
150310,2019,0.0,9,0.0
150320,2012,0.0,10,0.0
150320,2013,0.0,9,0.0
150320,2014,0.0,12,0.0
150320,2015,0.0,2,0.0
150320,2016,0.0,9,0.0
150320,2017,0.0,3,0.0
150320,2018,0.0,6,0.0
150320,2019,0.0,5,0.0
150330,2012,0.0,20,0.0
150330,2013,0.0,22,0.0
150330,2014,0.0,13,0.0
150330,2015,0.0,12,0.0
150330,2016,0.0,10,0.0
150330,2017,0.0,16,0.0
150330,2018,0.0,9,0.0
150330,2019,0.0,15,0.0
150340,2012,0.0,1,0.0
150340,2013,0.0,4,0.0
150340,2014,0.0,1,0.0
150340,2015,0.0,6,0.0
150340,2016,0.0,2,0.0
150340,2017,0.0,4,0.0
150340,2018,0.0,3,0.0
150340,2019,0.0,3,0.0
150345,2012,0.0,4,0.0
150345,2013,0.0,7,0.0
150345,2014,0.0,12,0.0
150345,2015,0.0,7,0.0
150345,2016,0.0,11,0.0
150345,2017,0.0,7,0.0
150345,2018,0.0,4,0.0
150345,2019,0.0,9,0.0
150350,2012,0.0,3,0.0
150350,2013,0.0,3,0.0
150350,2014,0.0,6,0.0
150350,2015,0.0,3,0.0
150350,2016,0.0,4,0.0
150350,2017,0.0,4,0.0
150350,2018,0.0,7,0.0
150350,2019,0.0,8,0.0
150360,2012,0.0,34,0.0
150360,2013,0.0,17,0.0
150360,2014,0.0,33,0.0
150360,2015,0.0,24,0.0
150360,2016,0.0,45,0.0
150360,2017,0.0,41,0.0
150360,2018,0.0,45,0.0
150360,2019,0.0,37,0.0
150370,2012,0.0,9,0.0
150370,2013,0.0,13,0.0
150370,2014,0.0,14,0.0
150370,2015,0.0,18,0.0
150370,2016,0.0,13,0.0
150370,2017,0.0,8,0.0
150370,2018,0.0,7,0.0
150370,2019,0.0,11,0.0
150375,2012,0.0,13,0.0
150375,2013,0.0,15,0.0
150375,2014,0.0,14,0.0
150375,2015,0.0,11,0.0
150375,2016,0.0,11,0.0
150375,2017,0.0,13,0.0
150375,2018,0.0,8,0.0
150375,2019,0.0,10,0.0
150380,2012,0.0,16,0.0
150380,2013,0.0,4,0.0
150380,2014,0.0,10,0.0
150380,2015,0.0,11,0.0
150380,2016,0.0,14,0.0
150380,2017,0.0,10,0.0
150380,2018,0.0,3,0.0
150380,2019,0.0,11,0.0
150390,2012,0.0,17,0.0
150390,2013,0.0,17,0.0
150390,2014,0.0,23,0.0
150390,2015,0.0,17,0.0
150390,2016,0.0,24,0.0
150390,2017,0.0,20,0.0
150390,2018,0.0,20,0.0
150390,2019,0.0,27,0.0
150400,2012,0.0,7,0.0
150400,2013,0.0,11,0.0
150400,2014,0.0,11,0.0
150400,2015,0.0,11,0.0
150400,2016,0.0,5,0.0
150400,2017,0.0,6,0.0
150400,2018,0.0,6,0.0
150400,2019,0.0,9,0.0
150405,2012,0.0,13,0.0
150405,2013,0.0,9,0.0
150405,2014,0.0,7,0.0
150405,2015,0.0,8,0.0
150405,2016,0.0,9,0.0
150405,2017,0.0,9,0.0
150405,2018,0.0,6,0.0
150405,2019,0.0,7,0.0
150410,2012,0.0,1,0.0
150410,2013,0.0,1,0.0
150410,2014,0.0,1,0.0
150410,2015,0.0,2,0.0
150410,2018,0.0,1,0.0
150410,2019,0.0,2,0.0
150420,2012,0.0,76,0.0
150420,2013,0.0,76,0.0
150420,2014,0.0,53,0.0
150420,2015,0.0,63,0.0
150420,2016,0.0,65,0.0
150420,2017,0.0,76,0.0
150420,2018,0.0,68,0.0
150420,2019,0.0,58,0.0
150430,2012,0.0,5,0.0
150430,2013,0.0,9,0.0
150430,2014,0.0,9,0.0
150430,2015,0.0,4,0.0
150430,2016,0.0,4,0.0
150430,2017,0.0,6,0.0
150430,2018,0.0,13,0.0
150430,2019,0.0,8,0.0
150440,2012,0.0,3,0.0
150440,2013,0.0,9,0.0
150440,2014,0.0,11,0.0
150440,2015,0.0,5,0.0
150440,2016,0.0,4,0.0
150440,2017,0.0,2,0.0
150440,2018,0.0,5,0.0
150440,2019,0.0,3,0.0
150442,2012,0.0,24,0.0
150442,2013,0.0,19,0.0
150442,2014,0.0,24,0.0
150442,2015,0.0,19,0.0
150442,2016,0.0,21,0.0
150442,2017,0.0,24,0.0
150442,2018,0.0,18,0.0
150442,2019,0.0,23,0.0
150445,2012,0.0,8,0.0
150445,2013,0.0,3,0.0
150445,2014,0.0,2,0.0
150445,2016,0.0,7,0.0
150445,2017,0.0,2,0.0
150445,2018,0.0,4,0.0
150445,2019,0.0,7,0.0
150450,2012,0.0,8,0.0
150450,2013,0.0,4,0.0
150450,2014,0.0,6,0.0
150450,2015,0.0,7,0.0
150450,2016,0.0,9,0.0
150450,2017,0.0,8,0.0
150450,2018,0.0,9,0.0
150450,2019,0.0,4,0.0
150460,2012,0.0,10,0.0
150460,2013,0.0,13,0.0
150460,2014,0.0,9,0.0
150460,2015,0.0,7,0.0
150460,2016,0.0,11,0.0
150460,2017,0.0,15,0.0
150460,2018,0.0,8,0.0
150460,2019,0.0,7,0.0
150470,2012,0.0,13,0.0
150470,2013,0.0,21,0.0
150470,2014,0.0,25,0.0
150470,2015,0.0,11,0.0
150470,2016,0.0,19,0.0
150470,2017,0.0,20,0.0
150470,2018,0.0,14,0.0
150470,2019,0.0,32,0.0
150475,2014,0.0,3,0.0
150475,2015,0.0,5,0.0
150475,2016,0.0,3,0.0
150475,2017,0.0,5,0.0
150475,2018,0.0,7,0.0
150475,2019,0.0,7,0.0
150480,2012,0.0,16,0.0
150480,2013,0.0,18,0.0
150480,2014,0.0,11,0.0
150480,2015,0.0,14,0.0
150480,2016,0.0,14,0.0
150480,2017,0.0,26,0.0
150480,2018,0.0,13,0.0
150480,2019,0.0,16,0.0
150490,2012,0.0,11,0.0
150490,2013,0.0,18,0.0
150490,2014,0.0,12,0.0
150490,2015,0.0,8,0.0
150490,2016,0.0,15,0.0
150490,2017,0.0,12,0.0
150490,2018,0.0,12,0.0
150490,2019,0.0,12,0.0
150495,2012,0.0,7,0.0
150495,2013,0.0,4,0.0
150495,2014,0.0,5,0.0
150495,2015,0.0,3,0.0
150495,2016,0.0,7,0.0
150495,2017,0.0,5,0.0
150495,2018,0.0,5,0.0
150495,2019,0.0,4,0.0
150497,2012,0.0,2,0.0
150497,2013,0.0,3,0.0
150497,2014,0.0,2,0.0
150497,2015,0.0,2,0.0
150497,2016,0.0,4,0.0
150497,2017,0.0,5,0.0
150497,2018,0.0,4,0.0
150500,2012,0.0,1,0.0
150500,2013,0.0,1,0.0
150500,2014,0.0,2,0.0
150500,2016,0.0,2,0.0
150500,2017,0.0,3,0.0
150500,2018,0.0,1,0.0
150500,2019,0.0,1,0.0
150503,2012,0.0,9,0.0
150503,2013,0.0,8,0.0
150503,2014,0.0,4,0.0
150503,2015,0.0,5,0.0
150503,2016,0.0,4,0.0
150503,2017,0.0,11,0.0
150503,2018,0.0,13,0.0
150503,2019,0.0,4,0.0
150506,2012,0.0,16,0.0
150506,2013,0.0,11,0.0
150506,2014,0.0,16,0.0
150506,2015,0.0,22,0.0
150506,2016,0.0,10,0.0
150506,2017,0.0,15,0.0
150506,2018,0.0,14,0.0
150506,2019,0.0,18,0.0
150510,2012,0.0,13,0.0
150510,2013,1.0,17,0.058823529411764705
150510,2014,0.0,19,0.0
150510,2015,0.0,12,0.0
150510,2016,0.0,13,0.0
150510,2017,0.0,7,0.0
150510,2018,0.0,12,0.0
150510,2019,0.0,11,0.0
150520,2012,0.0,17,0.0
150520,2013,0.0,8,0.0
150520,2014,0.0,7,0.0
150520,2015,0.0,9,0.0
